UID,responseTime_KDT,responseTime_unixtimestamp,Valence,Arousal,Attention,Stress,Duration,Disturbance_level,Emotion_change
1515,2019-05-18T21:15:23.000+09:00,1558181723,-2,-2,1,3,20,1,-1
1508,2019-05-18T21:51:19.000+09:00,1558183879,3,0,1,1,30,0,0
1506,2019-05-18T21:51:47.000+09:00,1558183907,2,1,-1,-3,60,-2,1
1519,2019-05-18T21:52:40.000+09:00,1558183960,0,-2,1,1,5,2,0
1504,2019-05-18T21:53:14.000+09:00,1558183994,1,2,-1,-2,60,-3,-1
1509,2019-05-18T21:54:13.000+09:00,1558184053,-2,-2,-2,3,15,0,0
1509,2019-05-18T21:54:13.000+09:00,1558184053,-2,-2,-2,3,15,0,0
1502,2019-05-18T21:55:36.000+09:00,1558184136,1,1,3,-2,20,2,0
1511,2019-05-18T21:56:01.000+09:00,1558184161,1,-3,-1,0,20,1,-1
1541,2019-05-18T21:58:45.000+09:00,1558184325,2,3,3,1,15,3,-2
1520,2019-05-18T22:11:18.000+09:00,1558185078,-1,-1,1,1,5,1,-1
1507,2019-05-18T22:13:03.000+09:00,1558185183,0,0,0,0,60,0,0
1541,2019-05-18T22:17:09.000+09:00,1558185429,1,2,2,2,10,3,-1
1525,2019-05-18T22:17:34.000+09:00,1558185454,2,1,1,-2,10,-1,0
1515,2019-05-18T22:18:14.000+09:00,1558185494,-1,1,1,2,60,0,-1
1509,2019-05-18T22:55:31.000+09:00,1558187731,-2,-2,0,0,60,-1,-1
1522,2019-05-18T23:01:34.000+09:00,1558188094,-1,-1,2,2,10,0,0
1515,2019-05-18T23:02:57.000+09:00,1558188177,0,2,-1,1,10,0,0
1506,2019-05-18T23:05:47.000+09:00,1558188347,3,-2,-2,-2,60,1,1
1511,2019-05-18T23:12:39.000+09:00,1558188759,1,2,1,1,30,1,0
1509,2019-05-18T23:34:44.000+09:00,1558190084,-2,-1,2,2,10,1,0
1518,2019-05-18T23:40:14.000+09:00,1558190414,-3,3,3,3,10,-3,0
1511,2019-05-19T00:06:44.000+09:00,1558192004,0,-3,1,1,60,0,1
1515,2019-05-19T01:08:08.000+09:00,1558195688,2,2,3,2,60,-2,1
1511,2019-05-19T01:52:17.000+09:00,1558198337,3,2,2,-1,60,1,0
1515,2019-05-19T02:10:30.000+09:00,1558199430,2,2,3,1,60,-1,2
1523,2019-05-19T02:31:58.000+09:00,1558200718,2,3,3,1,10,0,2
1508,2019-05-19T02:54:43.000+09:00,1558202083,-1,-3,2,1,30,-3,2
1515,2019-05-19T03:05:20.000+09:00,1558202720,-1,2,1,3,20,-2,-2
1523,2019-05-19T03:15:42.000+09:00,1558203342,2,2,3,2,10,-2,1
1523,2019-05-19T03:58:37.000+09:00,1558205917,2,3,3,-3,10,-2,1
1508,2019-05-19T04:27:33.000+09:00,1558207653,3,-3,3,2,60,0,0
1523,2019-05-19T04:47:14.000+09:00,1558208834,-1,-3,-3,1,10,-3,-1
1508,2019-05-19T05:11:43.000+09:00,1558210303,1,-2,3,2,30,0,0
1501,2019-05-19T09:26:41.000+09:00,1558225601,-2,-1,0,3,10,1,-1
1522,2019-05-19T09:57:23.000+09:00,1558227443,2,2,1,-2,10,-2,0
1510,2019-05-19T10:11:22.000+09:00,1558228282,2,1,3,-2,#N/A,2,1
1519,2019-05-19T10:12:58.000+09:00,1558228378,1,1,1,1,10,0,0
1525,2019-05-19T10:18:43.000+09:00,1558228723,1,-2,-2,-2,10,-2,0
1506,2019-05-19T10:21:03.000+09:00,1558228863,3,3,-1,-3,30,1,1
1501,2019-05-19T10:31:49.000+09:00,1558229509,0,-2,-2,1,10,0,0
1522,2019-05-19T10:48:36.000+09:00,1558230516,2,0,0,-2,10,-1,0
1504,2019-05-19T10:51:03.000+09:00,1558230663,3,1,1,-1,60,-3,1
1510,2019-05-19T10:53:44.000+09:00,1558230824,2,0,0,0,20,0,0
1506,2019-05-19T10:59:40.000+09:00,1558231180,2,-1,-1,-2,60,1,0
1512,2019-05-19T11:05:10.000+09:00,1558231510,0,-2,2,1,5,2,0
1507,2019-05-19T11:07:41.000+09:00,1558231661,1,-1,0,-1,60,-3,0
1501,2019-05-19T11:08:12.000+09:00,1558231692,-1,0,1,2,10,0,0
1514,2019-05-19T11:16:32.000+09:00,1558232192,0,-1,1,2,60,0,0
1517,2019-05-19T11:18:16.000+09:00,1558232296,1,1,2,-1,30,-3,0
1521,2019-05-19T11:26:19.000+09:00,1558232779,3,-2,2,-3,5,0,0
1510,2019-05-19T11:36:11.000+09:00,1558233371,3,1,2,-2,60,2,2
1522,2019-05-19T11:36:53.000+09:00,1558233413,2,2,1,-1,10,-1,0
1520,2019-05-19T11:39:35.000+09:00,1558233575,-1,-1,-1,1,15,1,-1
1502,2019-05-19T11:51:28.000+09:00,1558234288,-1,-3,0,0,60,2,0
1504,2019-05-19T11:51:49.000+09:00,1558234309,3,-2,3,-1,30,-3,0
1523,2019-05-19T11:52:16.000+09:00,1558234336,1,-2,2,1,5,2,-1
1525,2019-05-19T11:55:29.000+09:00,1558234529,2,1,1,-1,15,-2,1
1509,2019-05-19T11:56:38.000+09:00,1558234598,0,0,0,0,30,0,0
1514,2019-05-19T11:59:07.000+09:00,1558234747,1,0,1,0,30,-1,1
1516,2019-05-19T12:07:47.000+09:00,1558235267,2,2,3,1,20,3,0
1521,2019-05-19T12:07:47.000+09:00,1558235267,3,-1,-2,-3,10,0,0
1501,2019-05-19T12:07:54.000+09:00,1558235274,0,0,-1,2,15,1,0
1506,2019-05-19T12:10:55.000+09:00,1558235455,2,-2,-2,-2,30,-1,1
1507,2019-05-19T12:11:35.000+09:00,1558235495,1,0,0,-1,30,1,0
1517,2019-05-19T12:16:24.000+09:00,1558235784,2,2,2,-2,10,1,0
1515,2019-05-19T12:17:35.000+09:00,1558235855,-1,-2,2,2,30,-2,1
1519,2019-05-19T12:18:20.000+09:00,1558235900,-1,0,1,2,10,1,0
1541,2019-05-19T12:19:59.000+09:00,1558235999,1,-2,-2,-1,5,1,0
1502,2019-05-19T12:30:16.000+09:00,1558236616,1,2,2,-1,5,2,0
1509,2019-05-19T12:33:21.000+09:00,1558236801,1,-1,1,-2,15,0,0
1520,2019-05-19T12:39:37.000+09:00,1558237177,-1,-1,-1,1,20,-1,-1
1514,2019-05-19T12:39:39.000+09:00,1558237179,0,-1,0,0,60,0,-1
1523,2019-05-19T12:43:56.000+09:00,1558237436,2,1,-2,-1,5,1,2
1511,2019-05-19T12:46:18.000+09:00,1558237578,2,1,1,1,60,1,0
1510,2019-05-19T12:52:33.000+09:00,1558237953,2,1,2,-2,#N/A,1,0
1504,2019-05-19T12:54:02.000+09:00,1558238042,0,-2,3,-1,30,-1,-1
1501,2019-05-19T12:54:24.000+09:00,1558238064,0,-2,-1,1,5,2,-2
1527,2019-05-19T12:54:38.000+09:00,1558238078,2,1,1,-3,10,-3,1
1527,2019-05-19T12:54:38.000+09:00,1558238078,2,1,1,-3,10,-3,1
1527,2019-05-19T12:54:38.000+09:00,1558238078,2,1,1,-3,10,-3,1
1527,2019-05-19T12:54:38.000+09:00,1558238078,2,1,1,-3,10,-3,1
1521,2019-05-19T12:55:59.000+09:00,1558238159,2,-2,2,1,15,0,0
1507,2019-05-19T12:56:21.000+09:00,1558238181,-1,0,-1,1,30,0,0
1503,2019-05-19T12:57:47.000+09:00,1558238267,1,-1,0,-1,60,-1,0
1505,2019-05-19T13:07:54.000+09:00,1558238874,3,3,3,-3,30,0,1
1509,2019-05-19T13:09:33.000+09:00,1558238973,0,0,1,0,10,0,0
1515,2019-05-19T13:10:35.000+09:00,1558239035,-1,1,2,1,15,1,-1
1519,2019-05-19T13:11:25.000+09:00,1558239085,1,1,0,-1,10,1,0
1525,2019-05-19T13:18:37.000+09:00,1558239517,2,3,2,-2,10,-2,1
1517,2019-05-19T13:21:05.000+09:00,1558239665,1,2,1,2,30,2,0
1511,2019-05-19T13:21:12.000+09:00,1558239672,0,0,1,1,30,2,0
1502,2019-05-19T13:30:39.000+09:00,1558240239,2,1,2,-1,20,1,0
1541,2019-05-19T13:38:12.000+09:00,1558240692,1,-2,1,-2,5,2,0
1510,2019-05-19T13:39:34.000+09:00,1558240774,3,1,1,-2,#N/A,2,0
1514,2019-05-19T13:40:11.000+09:00,1558240811,0,-1,1,1,30,0,-1
1505,2019-05-19T13:40:29.000+09:00,1558240829,3,3,3,0,30,1,1
1511,2019-05-19T13:41:23.000+09:00,1558240883,0,-1,-1,0,30,2,0
1521,2019-05-19T13:42:40.000+09:00,1558240960,0,-3,-1,-1,20,2,0
1501,2019-05-19T13:42:43.000+09:00,1558240963,0,-1,0,2,10,0,0
1523,2019-05-19T13:43:56.000+09:00,1558241036,2,2,2,-2,10,1,1
1522,2019-05-19T13:46:59.000+09:00,1558241219,2,0,0,-1,20,-1,0
1519,2019-05-19T13:47:08.000+09:00,1558241228,2,2,1,-2,10,0,0
1503,2019-05-19T13:47:14.000+09:00,1558241234,-1,-1,-1,1,20,-2,-1
1526,2019-05-19T13:52:05.000+09:00,1558241525,1,1,1,0,15,-3,0
1504,2019-05-19T13:56:16.000+09:00,1558241776,0,0,1,0,60,0,-1
1515,2019-05-19T13:57:11.000+09:00,1558241831,2,2,1,1,5,-1,2
1521,2019-05-19T13:59:46.000+09:00,1558241986,0,-3,0,-2,20,1,0
1512,2019-05-19T14:01:37.000+09:00,1558242097,2,3,3,-2,20,1,0
1517,2019-05-19T14:01:38.000+09:00,1558242098,1,1,-1,1,30,1,0
1517,2019-05-19T14:01:39.000+09:00,1558242099,1,1,-1,1,30,1,0
1520,2019-05-19T14:05:25.000+09:00,1558242325,1,-1,0,-1,15,-1,0
1502,2019-05-19T14:10:36.000+09:00,1558242636,1,0,-1,-1,15,1,0
1509,2019-05-19T14:14:33.000+09:00,1558242873,1,1,2,-1,30,0,0
1516,2019-05-19T14:19:21.000+09:00,1558243161,3,3,2,-2,30,2,0
1505,2019-05-19T14:20:30.000+09:00,1558243230,3,3,3,-3,60,1,2
1511,2019-05-19T14:23:51.000+09:00,1558243431,-1,0,1,1,30,2,0
1523,2019-05-19T14:25:36.000+09:00,1558243536,2,2,2,-2,15,2,2
1516,2019-05-19T14:26:23.000+09:00,1558243583,1,2,3,2,20,3,0
1526,2019-05-19T14:26:48.000+09:00,1558243608,1,1,-1,1,30,-1,-1
1510,2019-05-19T14:27:06.000+09:00,1558243626,3,2,2,0,#N/A,3,3
1521,2019-05-19T14:27:46.000+09:00,1558243666,0,-2,0,-1,10,-3,0
1507,2019-05-19T14:29:24.000+09:00,1558243764,0,0,0,0,30,0,0
1509,2019-05-19T14:30:09.000+09:00,1558243809,1,-1,1,-1,10,0,0
1503,2019-05-19T14:30:10.000+09:00,1558243810,0,-1,0,0,20,-2,0
1509,2019-05-19T14:30:10.000+09:00,1558243810,1,-1,1,-1,10,0,0
1527,2019-05-19T14:30:14.000+09:00,1558243814,1,1,1,-2,30,-3,1
1527,2019-05-19T14:30:14.000+09:00,1558243814,1,1,1,-2,30,-3,1
1527,2019-05-19T14:30:14.000+09:00,1558243814,1,1,1,-2,30,-3,1
1522,2019-05-19T14:30:34.000+09:00,1558243834,1,-2,-1,-2,10,-2,0
1541,2019-05-19T14:32:00.000+09:00,1558243920,1,-2,-2,-2,30,0,0
1504,2019-05-19T14:37:31.000+09:00,1558244251,-1,-2,-1,1,60,-3,0
1517,2019-05-19T14:43:20.000+09:00,1558244600,1,2,-1,2,60,1,0
1501,2019-05-19T14:43:28.000+09:00,1558244608,-1,-1,1,1,10,0,0
1520,2019-05-19T14:47:52.000+09:00,1558244872,1,-1,0,-1,30,1,-1
1515,2019-05-19T14:52:27.000+09:00,1558245147,2,-3,-2,1,20,3,-1
1525,2019-05-19T14:54:31.000+09:00,1558245271,2,0,0,-2,10,-2,0
1506,2019-05-19T14:56:28.000+09:00,1558245388,0,1,-1,-1,30,2,-1
1517,2019-05-19T15:09:28.000+09:00,1558246168,-1,2,-2,2,10,1,0
1526,2019-05-19T15:10:42.000+09:00,1558246242,-2,-3,1,2,20,1,-1
1527,2019-05-19T15:10:53.000+09:00,1558246253,1,0,0,-2,20,-3,0
1527,2019-05-19T15:10:53.000+09:00,1558246253,1,0,0,-2,20,-3,0
1507,2019-05-19T15:11:08.000+09:00,1558246268,0,0,-2,2,#N/A,0,0
1507,2019-05-19T15:11:08.000+09:00,1558246268,0,0,-2,2,#N/A,0,0
1516,2019-05-19T15:12:53.000+09:00,1558246373,0,0,3,1,30,3,0
1516,2019-05-19T15:12:53.000+09:00,1558246373,0,0,3,1,30,3,0
1541,2019-05-19T15:13:46.000+09:00,1558246426,2,2,0,-2,10,2,1
1505,2019-05-19T15:14:12.000+09:00,1558246452,3,3,3,-3,60,0,2
1522,2019-05-19T15:14:14.000+09:00,1558246454,2,-2,0,-2,20,-3,1
1503,2019-05-19T15:14:28.000+09:00,1558246468,1,0,0,-1,30,-2,0
1521,2019-05-19T15:14:39.000+09:00,1558246479,1,-2,1,-2,15,0,0
1509,2019-05-19T15:17:18.000+09:00,1558246638,1,-2,0,-1,20,0,0
1511,2019-05-19T15:22:21.000+09:00,1558246941,-1,-2,1,1,60,2,0
1506,2019-05-19T15:23:43.000+09:00,1558247023,2,-2,-2,-2,30,1,0
1520,2019-05-19T15:38:17.000+09:00,1558247897,1,-1,1,-1,20,-1,0
1515,2019-05-19T15:46:07.000+09:00,1558248367,-1,-3,-3,2,10,-3,0
1514,2019-05-19T15:49:11.000+09:00,1558248551,0,-1,0,0,30,0,0
1504,2019-05-19T15:52:42.000+09:00,1558248762,2,3,3,-1,60,3,1
1502,2019-05-19T15:56:28.000+09:00,1558248988,0,-1,0,-1,30,-2,0
1526,2019-05-19T15:56:30.000+09:00,1558248990,1,1,1,2,20,-2,1
1517,2019-05-19T15:58:24.000+09:00,1558249104,1,2,1,2,20,2,0
1541,2019-05-19T15:58:40.000+09:00,1558249120,1,-1,2,-1,15,3,0
1511,2019-05-19T15:59:28.000+09:00,1558249168,-2,-1,0,2,60,2,-1
1521,2019-05-19T15:59:34.000+09:00,1558249174,1,-1,3,-2,10,3,0
1506,2019-05-19T15:59:44.000+09:00,1558249184,3,3,0,-2,60,2,-1
1501,2019-05-19T16:02:28.000+09:00,1558249348,-1,0,2,1,10,0,0
1523,2019-05-19T16:03:39.000+09:00,1558249419,-1,-2,-2,1,10,2,2
1522,2019-05-19T16:04:32.000+09:00,1558249472,0,0,-2,-1,10,0,0
1510,2019-05-19T16:14:24.000+09:00,1558250064,3,1,2,-2,#N/A,3,0
1525,2019-05-19T16:17:12.000+09:00,1558250232,3,3,3,-2,30,-1,0
1505,2019-05-19T16:19:51.000+09:00,1558250391,3,3,3,-3,60,1,1
1519,2019-05-19T16:30:31.000+09:00,1558251031,3,2,2,-2,30,1,1
1510,2019-05-19T16:30:53.000+09:00,1558251053,3,2,1,-2,#N/A,2,1
1511,2019-05-19T16:34:56.000+09:00,1558251296,0,1,0,0,30,2,0
1503,2019-05-19T16:38:19.000+09:00,1558251499,0,-1,-1,0,30,-1,0
1516,2019-05-19T16:39:27.000+09:00,1558251567,2,3,3,-1,30,3,0
1502,2019-05-19T16:40:58.000+09:00,1558251658,1,1,0,-1,20,1,0
1541,2019-05-19T16:41:41.000+09:00,1558251701,2,-1,3,-2,30,-2,0
1507,2019-05-19T16:42:58.000+09:00,1558251778,0,0,0,-1,20,0,0
1501,2019-05-19T16:47:06.000+09:00,1558252026,0,-1,1,2,15,0,0
1504,2019-05-19T16:47:15.000+09:00,1558252035,1,-3,3,-1,30,-1,0
1519,2019-05-19T16:48:16.000+09:00,1558252096,1,0,1,-1,10,1,1
1525,2019-05-19T16:48:18.000+09:00,1558252098,2,2,2,1,10,-2,0
1523,2019-05-19T16:52:41.000+09:00,1558252361,-1,-2,-1,1,10,2,-1
1515,2019-05-19T16:53:33.000+09:00,1558252413,-1,2,-1,1,5,2,0
1517,2019-05-19T16:57:35.000+09:00,1558252655,1,1,1,1,20,1,0
1509,2019-05-19T17:08:28.000+09:00,1558253308,0,0,0,0,30,0,0
1508,2019-05-19T17:14:21.000+09:00,1558253661,2,-3,-3,-3,15,0,0
1526,2019-05-19T17:23:30.000+09:00,1558254210,0,0,2,2,20,1,0
1511,2019-05-19T17:24:45.000+09:00,1558254285,2,2,2,-1,30,3,0
1514,2019-05-19T17:24:57.000+09:00,1558254297,0,-1,1,0,30,-1,0
1515,2019-05-19T17:26:34.000+09:00,1558254394,2,3,2,1,30,2,0
1525,2019-05-19T17:27:38.000+09:00,1558254458,3,2,2,-2,15,-2,0
1541,2019-05-19T17:27:44.000+09:00,1558254464,3,2,3,1,30,-1,2
1523,2019-05-19T17:29:29.000+09:00,1558254569,-2,-3,2,1,5,2,-1
1504,2019-05-19T17:30:36.000+09:00,1558254636,1,0,0,0,60,0,0
1521,2019-05-19T17:32:49.000+09:00,1558254769,-1,1,3,1,5,3,0
1527,2019-05-19T17:36:37.000+09:00,1558254997,1,0,0,-2,60,-3,1
1510,2019-05-19T17:39:04.000+09:00,1558255144,3,1,2,-3,#N/A,-1,2
1505,2019-05-19T17:41:01.000+09:00,1558255261,3,2,1,-1,20,0,0
1517,2019-05-19T17:41:07.000+09:00,1558255267,-1,-2,-2,1,10,1,0
1509,2019-05-19T17:54:17.000+09:00,1558256057,-2,-2,-3,2,20,1,0
1510,2019-05-19T18:03:40.000+09:00,1558256620,3,2,2,1,20,1,-1
1526,2019-05-19T18:05:21.000+09:00,1558256721,1,2,1,0,10,-3,0
1541,2019-05-19T18:05:25.000+09:00,1558256725,2,-2,-1,-1,15,1,0
1501,2019-05-19T18:06:57.000+09:00,1558256817,0,0,2,0,20,0,0
1525,2019-05-19T18:07:10.000+09:00,1558256830,1,-2,-1,-2,10,-2,1
1515,2019-05-19T18:10:25.000+09:00,1558257025,1,2,1,1,60,2,0
1502,2019-05-19T18:10:38.000+09:00,1558257038,1,2,1,-1,15,0,0
1505,2019-05-19T18:10:53.000+09:00,1558257053,3,3,3,-3,15,1,0
1507,2019-05-19T18:12:36.000+09:00,1558257156,-3,0,-3,3,15,3,-3
1527,2019-05-19T18:12:40.000+09:00,1558257160,0,0,0,0,15,-3,1
1523,2019-05-19T18:14:26.000+09:00,1558257266,2,-2,-2,-2,15,2,-1
1519,2019-05-19T18:17:10.000+09:00,1558257430,1,0,1,0,10,1,0
1504,2019-05-19T18:17:16.000+09:00,1558257436,0,-1,-1,2,60,0,0
1516,2019-05-19T18:20:47.000+09:00,1558257647,2,3,3,2,30,3,0
1506,2019-05-19T18:22:03.000+09:00,1558257723,3,-2,-1,-2,60,2,-1
1506,2019-05-19T18:22:03.000+09:00,1558257723,3,-2,-1,-2,60,2,-1
1506,2019-05-19T18:22:03.000+09:00,1558257723,3,-2,-1,-2,60,2,-1
1522,2019-05-19T18:37:26.000+09:00,1558258646,2,0,-2,-1,10,0,-2
1527,2019-05-19T18:46:12.000+09:00,1558259172,1,1,1,-1,10,-3,1
1520,2019-05-19T18:47:55.000+09:00,1558259275,1,1,1,-2,20,-1,0
1525,2019-05-19T18:50:50.000+09:00,1558259450,2,1,2,1,10,-1,0
1505,2019-05-19T18:51:36.000+09:00,1558259496,3,3,3,-3,20,0,1
1508,2019-05-19T18:51:40.000+09:00,1558259500,2,-2,2,-1,10,0,0
1507,2019-05-19T18:53:38.000+09:00,1558259618,-3,0,-3,3,30,0,0
1501,2019-05-19T18:53:51.000+09:00,1558259631,-2,0,0,1,10,0,0
1523,2019-05-19T18:55:35.000+09:00,1558259735,2,2,1,1,15,-2,2
1541,2019-05-19T18:55:50.000+09:00,1558259750,1,2,-2,1,10,1,-1
1511,2019-05-19T18:57:02.000+09:00,1558259822,2,-1,2,-1,60,3,0
1541,2019-05-19T18:57:40.000+09:00,1558259860,1,2,-1,1,15,1,-1
1504,2019-05-19T18:58:56.000+09:00,1558259936,0,0,0,0,30,0,0
1526,2019-05-19T18:59:27.000+09:00,1558259967,1,1,2,-1,30,1,1
1502,2019-05-19T19:00:42.000+09:00,1558260042,1,-1,-1,-1,20,1,0
1503,2019-05-19T19:02:37.000+09:00,1558260157,2,-2,1,-1,20,-1,0
1521,2019-05-19T19:03:37.000+09:00,1558260217,2,-2,-2,-2,30,0,0
1515,2019-05-19T19:03:48.000+09:00,1558260228,-1,1,-1,1,60,0,0
1514,2019-05-19T19:09:26.000+09:00,1558260566,0,-1,0,0,30,0,0
1519,2019-05-19T19:21:49.000+09:00,1558261309,0,-2,1,1,20,2,-1
1522,2019-05-19T19:38:38.000+09:00,1558262318,0,0,-3,-2,10,0,0
1503,2019-05-19T19:40:21.000+09:00,1558262421,1,0,1,-1,15,-2,0
1511,2019-05-19T19:40:28.000+09:00,1558262428,2,1,2,0,30,2,0
1502,2019-05-19T19:41:17.000+09:00,1558262477,1,0,-1,-1,20,2,0
1541,2019-05-19T19:42:32.000+09:00,1558262552,1,-2,-1,0,15,1,-2
1525,2019-05-19T19:44:14.000+09:00,1558262654,2,-1,0,-2,5,-2,-1
1516,2019-05-19T19:44:52.000+09:00,1558262692,3,2,3,2,60,3,0
1515,2019-05-19T20:07:33.000+09:00,1558264053,2,3,-1,1,10,1,0
1521,2019-05-19T20:12:44.000+09:00,1558264364,-2,0,2,2,10,0,0
1523,2019-05-19T20:19:59.000+09:00,1558264799,2,2,3,-1,5,-2,2
1506,2019-05-19T20:21:55.000+09:00,1558264915,3,-3,1,-2,60,-1,2
1506,2019-05-19T20:21:55.000+09:00,1558264915,3,-3,1,-2,60,-1,2
1519,2019-05-19T20:24:08.000+09:00,1558265048,1,0,0,-2,10,0,0
1521,2019-05-19T20:24:22.000+09:00,1558265062,-2,-2,-1,2,10,0,0
1522,2019-05-19T20:24:31.000+09:00,1558265071,2,1,0,0,10,1,-1
1525,2019-05-19T20:26:21.000+09:00,1558265181,-1,-2,-1,1,10,-3,-1
1526,2019-05-19T20:26:50.000+09:00,1558265210,0,-3,2,1,30,1,0
1507,2019-05-19T20:30:54.000+09:00,1558265454,0,-2,0,-1,30,0,0
1516,2019-05-19T20:31:59.000+09:00,1558265519,0,3,3,1,30,3,0
1516,2019-05-19T20:31:59.000+09:00,1558265519,0,3,3,1,30,3,0
1520,2019-05-19T20:32:00.000+09:00,1558265520,1,-1,-1,0,15,-1,0
1502,2019-05-19T20:32:08.000+09:00,1558265528,0,-1,-1,-1,30,-1,0
1541,2019-05-19T20:32:08.000+09:00,1558265528,2,-2,3,1,15,3,1
1514,2019-05-19T20:33:44.000+09:00,1558265624,0,1,0,-2,20,0,1
1515,2019-05-19T20:38:35.000+09:00,1558265915,1,3,3,1,20,0,2
1505,2019-05-19T20:41:44.000+09:00,1558266104,3,3,1,0,20,0,1
1520,2019-05-19T20:56:06.000+09:00,1558266966,0,-2,-1,-1,5,1,0
1525,2019-05-19T21:07:00.000+09:00,1558267620,1,-1,-1,-2,5,-1,-1
1526,2019-05-19T21:08:32.000+09:00,1558267712,-2,-1,-1,2,30,1,-1
1541,2019-05-19T21:10:00.000+09:00,1558267800,2,3,3,2,10,3,-3
1522,2019-05-19T21:13:45.000+09:00,1558268025,0,-2,-2,-2,10,1,-1
1509,2019-05-19T21:13:53.000+09:00,1558268033,1,1,0,0,5,0,0
1507,2019-05-19T21:16:36.000+09:00,1558268196,0,0,0,3,#N/A,0,0
1516,2019-05-19T21:23:04.000+09:00,1558268584,3,3,3,1,30,3,0
1515,2019-05-19T21:23:34.000+09:00,1558268614,2,3,3,1,30,0,0
1514,2019-05-19T21:23:35.000+09:00,1558268615,0,-1,0,-1,60,0,0
1505,2019-05-19T21:26:48.000+09:00,1558268808,-1,-1,-2,2,30,-1,-1
1509,2019-05-19T21:38:31.000+09:00,1558269511,1,1,1,1,15,0,0
1517,2019-05-19T21:49:47.000+09:00,1558270187,1,-1,-1,1,30,-3,0
1525,2019-05-19T21:50:38.000+09:00,1558270238,1,2,-1,-1,5,-2,-1
1509,2019-05-19T21:53:19.000+09:00,1558270399,0,-1,0,0,10,0,0
1505,2019-05-19T21:54:49.000+09:00,1558270489,0,-1,-1,1,20,0,0
1526,2019-05-19T21:55:26.000+09:00,1558270526,-1,-2,2,1,30,-3,0
1506,2019-05-19T21:56:22.000+09:00,1558270582,3,1,1,-2,60,0,1
1510,2019-05-19T21:57:21.000+09:00,1558270641,2,1,2,-2,#N/A,2,0
1511,2019-05-19T21:58:53.000+09:00,1558270733,2,3,2,1,60,1,0
1522,2019-05-19T21:59:03.000+09:00,1558270743,1,-2,-3,-1,5,2,-1
1505,2019-05-19T21:59:12.000+09:00,1558270752,1,0,0,1,30,0,0
1521,2019-05-19T22:04:26.000+09:00,1558271066,-1,1,-1,3,10,1,0
1516,2019-05-19T22:04:45.000+09:00,1558271085,-2,3,3,3,30,3,0
1514,2019-05-19T22:05:25.000+09:00,1558271125,0,-1,0,0,30,0,0
1520,2019-05-19T22:16:23.000+09:00,1558271783,1,-1,1,-1,15,1,0
1512,2019-05-19T22:19:08.000+09:00,1558271948,-2,-3,-1,2,30,2,-1
1527,2019-05-19T22:26:31.000+09:00,1558272391,0,0,0,0,10,-3,1
1527,2019-05-19T22:26:31.000+09:00,1558272391,0,0,0,0,10,-3,1
1517,2019-05-19T22:40:15.000+09:00,1558273215,-1,-2,-1,2,30,-2,0
1541,2019-05-19T22:53:26.000+09:00,1558274006,3,1,3,-3,60,3,2
1511,2019-05-19T23:43:34.000+09:00,1558277014,-1,1,1,1,30,-2,0
1517,2019-05-19T23:59:00.000+09:00,1558277940,1,0,2,1,30,1,0
1508,2019-05-20T00:08:48.000+09:00,1558278528,3,-3,3,-3,60,-2,0
1516,2019-05-20T00:37:24.000+09:00,1558280244,-2,3,3,3,30,-3,0
1508,2019-05-20T00:54:31.000+09:00,1558281271,3,-3,3,0,10,0,0
1508,2019-05-20T01:55:01.000+09:00,1558284901,3,-2,0,-1,30,0,0
1508,2019-05-20T02:32:54.000+09:00,1558287174,3,-3,3,-3,15,-1,0
1508,2019-05-20T03:25:44.000+09:00,1558290344,1,0,0,0,15,2,-1
1508,2019-05-20T04:20:43.000+09:00,1558293643,-1,-3,2,2,30,-3,1
1508,2019-05-20T05:30:15.000+09:00,1558297815,-3,-3,3,3,30,0,0
1508,2019-05-20T06:15:02.000+09:00,1558300502,3,0,3,0,20,-1,2
1501,2019-05-20T09:06:47.000+09:00,1558310807,-1,0,0,2,10,1,0
1505,2019-05-20T09:19:35.000+09:00,1558311575,-1,-1,-2,0,20,1,-1
1520,2019-05-20T09:41:40.000+09:00,1558312900,1,-2,-1,-1,20,0,0
1514,2019-05-20T09:55:06.000+09:00,1558313706,0,-2,1,0,30,0,0
1501,2019-05-20T10:00:38.000+09:00,1558314038,-1,0,-1,2,10,0,0
1525,2019-05-20T10:02:08.000+09:00,1558314128,-1,-1,-1,1,5,2,-1
1512,2019-05-20T10:08:57.000+09:00,1558314537,0,-1,1,-2,60,0,0
1523,2019-05-20T10:09:07.000+09:00,1558314547,1,-1,-2,0,5,-3,1
1522,2019-05-20T10:12:04.000+09:00,1558314724,-1,-1,-2,1,20,1,-1
1508,2019-05-20T10:12:19.000+09:00,1558314739,3,-3,3,1,60,-3,2
1504,2019-05-20T10:16:29.000+09:00,1558314989,0,-2,-3,-1,30,-3,0
1541,2019-05-20T10:20:37.000+09:00,1558315237,1,-2,-3,2,5,1,-1
1503,2019-05-20T10:27:38.000+09:00,1558315658,-1,-1,-1,1,20,-1,0
1520,2019-05-20T10:28:01.000+09:00,1558315681,2,1,1,-1,10,-1,0
1520,2019-05-20T10:28:01.000+09:00,1558315681,2,1,1,-1,10,-1,0
1520,2019-05-20T10:28:01.000+09:00,1558315681,2,1,1,-1,10,-1,0
1502,2019-05-20T10:30:29.000+09:00,1558315829,1,1,1,-1,15,2,0
